txn_id,amount,hour,velocity,is_new_device,is_vpn,sim_swap,num_meters,fail_logins,distance,account_age,disco,state,channel,is_fraud
TXN0019749,16048,7,1,1,0,0,2,0,12.1,1715,BEDC,Delta,pos,0
TXN0019750,200852,1,13,0,1,0,8,4,456.6,6,IBEDC,Oyo,ussd,1
TXN0019751,1183,20,1,0,0,0,2,1,5.1,1840,AEDC,Enugu,web,0
TXN0019752,21850,7,1,0,0,0,2,0,13.3,1284,AEDC,Delta,web,0
TXN0019753,1906,7,2,0,0,0,2,1,3.2,209,EKEDC,Rivers,ussd,0
TXN0019754,4423,7,2,0,1,0,2,1,6.8,758,IKEDC,Oyo,mobile_app,0
TXN0019755,3412,10,2,1,0,0,1,0,2.7,1722,IKEDC,Kano,mobile_app,0
TXN0019756,1358,12,2,0,0,0,2,1,14.4,331,JEDC,Borno,pos,0
TXN0019757,11570,18,1,0,0,0,1,0,9.6,365,EEDC,Lagos,ussd,0
TXN0019758,20369,10,3,0,0,0,1,1,11.9,1832,EKEDC,Imo,web,0
TXN0019759,15362,7,2,0,0,0,1,1,11.9,741,JEDC,Imo,mobile_app,0
TXN0019760,19143,20,1,1,0,0,1,0,1.8,1873,BEDC,Borno,ussd,0
TXN0019761,858,15,1,1,0,0,2,1,8.8,1248,PHEDC,Kaduna,agent,0
TXN0019762,2811,15,1,0,0,0,1,0,7.8,691,KEDCO,Delta,mobile_app,0
TXN0019763,19499,16,1,0,0,0,1,1,3.0,1883,EEDC,Kaduna,mobile_app,0
TXN0019764,18790,16,2,0,0,0,1,0,9.7,681,IKEDC,Abuja,agent,0
TXN0019765,20526,10,1,0,0,0,1,0,0.1,1362,YEDC,Rivers,web,0
TXN0019766,10376,12,3,0,0,0,1,0,13.0,233,BEDC,Kaduna,ussd,0
TXN0019767,11759,9,1,0,0,0,1,0,12.8,1393,EEDC,Kaduna,ussd,0
TXN0019768,8586,20,3,0,0,0,1,0,11.2,1396,KEDCO,Borno,ussd,0
TXN0019769,8200,9,2,1,0,0,1,0,7.6,1124,PHEDC,Kaduna,agent,0
TXN0019770,5685,9,2,1,0,0,1,0,11.0,615,KAEDCO,Kaduna,mobile_app,0
TXN0019771,17443,9,2,0,0,0,2,1,7.8,946,PHEDC,Borno,web,0
TXN0019772,10468,15,2,0,0,0,1,1,0.2,634,EKEDC,Abuja,web,0
TXN0019773,9226,10,3,0,0,0,2,1,11.1,589,JEDC,Delta,web,0
TXN0019774,7010,13,1,0,0,0,1,0,14.8,1819,PHEDC,Borno,agent,0
TXN0019775,14681,12,2,1,0,0,1,0,12.7,1900,IKEDC,Oyo,web,0
TXN0019776,23141,20,3,0,0,0,1,1,5.3,1670,KAEDCO,Delta,web,0
TXN0019777,52145,22,21,1,1,0,6,7,119.6,41,BEDC,Kaduna,mobile_app,1
TXN0019778,22671,14,3,0,0,0,1,1,3.9,1665,KAEDCO,Kaduna,mobile_app,0
TXN0019779,13866,7,2,0,0,0,1,1,1.6,1083,KEDCO,Oyo,mobile_app,0
TXN0019780,15051,11,3,0,0,0,2,1,5.6,307,IBEDC,Imo,web,0
TXN0019781,11259,15,2,1,0,0,1,1,6.7,719,PHEDC,Borno,mobile_app,0
TXN0019782,9290,15,1,0,0,0,1,1,4.2,340,KAEDCO,Lagos,mobile_app,0
TXN0019783,9261,8,3,1,0,0,1,0,10.2,227,YEDC,Kano,agent,0
TXN0019784,22769,17,3,0,0,0,2,1,7.5,447,IKEDC,Rivers,pos,0
TXN0019785,13837,13,2,0,0,0,2,1,2.4,273,PHEDC,Enugu,web,0
TXN0019786,20836,10,3,0,0,0,1,1,0.7,1498,PHEDC,Enugu,web,0
TXN0019787,12027,12,2,0,0,0,1,1,6.0,257,IKEDC,Imo,mobile_app,0
TXN0019788,5584,12,1,0,0,0,1,1,12.3,918,KEDCO,Oyo,pos,0
TXN0019789,15268,19,2,0,0,0,2,0,11.0,642,EKEDC,Imo,mobile_app,0
TXN0019790,17723,21,1,0,0,0,2,0,10.4,718,IKEDC,Imo,mobile_app,0
TXN0019791,8712,16,3,0,0,0,2,0,10.6,259,IKEDC,Imo,web,0
TXN0019792,14409,19,2,0,0,0,2,1,9.8,580,YEDC,Lagos,web,0
TXN0019793,8799,20,3,0,0,0,1,0,13.4,680,BEDC,Imo,web,0
TXN0019794,18935,12,1,0,0,0,2,1,0.3,1791,EKEDC,Edo,web,0
TXN0019795,22477,19,2,0,0,0,2,1,8.3,761,IBEDC,Imo,mobile_app,0
TXN0019796,66032,3,24,1,0,1,7,5,68.3,32,IBEDC,Rivers,web,1
TXN0019797,3675,14,3,0,0,0,2,1,3.8,212,KAEDCO,Delta,web,0
TXN0019798,8072,14,2,0,0,0,1,1,1.7,1983,IKEDC,Imo,ussd,0
TXN0019799,147873,1,23,1,1,0,11,8,404.5,31,EEDC,Oyo,mobile_app,1
TXN0019800,15143,20,3,0,0,0,2,1,4.3,687,KAEDCO,Lagos,web,0
TXN0019801,15875,15,2,0,1,0,1,1,8.1,1906,JEDC,Edo,web,0
TXN0019802,18307,9,1,1,0,0,1,0,1.2,459,BEDC,Abuja,ussd,0
TXN0019803,16009,7,3,0,0,0,2,0,4.4,1701,KAEDCO,Oyo,agent,0
TXN0019804,17678,15,3,0,0,0,1,1,12.2,1923,AEDC,Kaduna,web,0
TXN0019805,7209,11,3,0,0,0,2,1,6.3,1174,PHEDC,Delta,web,0
TXN0019806,22129,7,1,0,0,0,1,0,5.7,982,IKEDC,Edo,ussd,0
TXN0019807,7192,14,1,0,0,0,1,1,5.3,164,AEDC,Lagos,ussd,0
TXN0019808,12430,9,3,0,0,0,2,0,12.1,1327,PHEDC,Edo,mobile_app,0
TXN0019809,13859,18,3,0,0,0,2,0,10.6,723,BEDC,Lagos,agent,0
TXN0019810,13314,13,3,0,0,0,2,0,0.6,1859,KEDCO,Enugu,pos,0
TXN0019811,18352,12,2,0,1,0,2,1,1.8,1123,BEDC,Lagos,web,0
TXN0019812,192988,4,15,0,1,0,8,7,75.1,34,KEDCO,Lagos,mobile_app,1
TXN0019813,12379,14,3,0,0,0,2,1,13.3,1228,EEDC,Abuja,web,0
TXN0019814,19150,12,1,0,0,0,1,1,5.5,1990,EEDC,Lagos,web,0
TXN0019815,20675,18,1,0,0,0,2,0,5.6,222,IBEDC,Rivers,ussd,0
TXN0019816,8599,13,3,0,0,0,2,1,11.4,123,EKEDC,Rivers,mobile_app,0
TXN0019817,19878,9,2,1,0,0,2,0,10.5,672,AEDC,Enugu,mobile_app,0
TXN0019818,15872,11,3,1,0,0,2,0,8.9,1230,KAEDCO,Delta,web,0
TXN0019819,5517,14,3,0,0,0,1,1,13.1,1645,JEDC,Imo,mobile_app,0
TXN0019820,20265,11,2,0,0,0,1,0,3.2,1573,IBEDC,Enugu,pos,0
TXN0019821,18512,7,1,0,0,0,2,1,0.4,1728,AEDC,Imo,web,0
TXN0019822,9488,9,1,0,0,0,1,1,9.7,1049,IBEDC,Rivers,pos,0
TXN0019823,23667,7,3,0,0,0,2,1,0.9,679,AEDC,Rivers,pos,0
TXN0019824,9563,11,2,0,0,0,2,1,12.7,1857,AEDC,Rivers,mobile_app,0
TXN0019825,10962,19,1,1,0,0,2,0,10.8,901,JEDC,Imo,web,0
TXN0019826,2424,21,1,1,0,0,1,0,11.6,1820,KAEDCO,Lagos,pos,0
TXN0019827,9176,10,1,0,0,0,2,1,11.8,610,BEDC,Kano,ussd,0
TXN0019828,21155,12,2,0,0,0,1,0,6.9,877,YEDC,Delta,mobile_app,0
TXN0019829,10574,7,3,0,0,0,1,0,9.3,831,JEDC,Rivers,ussd,0
TXN0019830,2680,12,2,0,1,0,2,1,13.8,1974,PHEDC,Borno,ussd,0
TXN0019831,17436,12,1,1,1,0,2,0,5.9,1250,IKEDC,Enugu,agent,0
TXN0019832,9108,19,1,0,0,0,1,1,11.5,1476,KEDCO,Oyo,web,0
TXN0019833,1586,18,3,0,0,0,2,1,4.9,1895,KAEDCO,Abuja,mobile_app,0
TXN0019834,14560,21,3,0,0,0,2,1,2.2,1338,KAEDCO,Abuja,agent,0
TXN0019835,298094,22,20,0,1,0,5,5,59.1,17,EKEDC,Delta,pos,1
TXN0019836,16484,10,3,0,0,0,1,1,2.6,1157,KEDCO,Lagos,web,0
TXN0019837,5877,20,1,0,1,0,2,1,10.4,879,EKEDC,Rivers,web,0
TXN0019838,13135,7,2,0,1,0,2,1,3.9,996,IKEDC,Enugu,mobile_app,0
TXN0019839,22412,16,3,0,0,0,1,0,1.7,251,BEDC,Imo,agent,0
TXN0019840,3110,7,3,0,0,0,1,0,7.5,663,EEDC,Lagos,web,0
TXN0019841,1799,15,1,0,0,0,1,0,4.2,534,PHEDC,Rivers,pos,0
TXN0019842,19628,14,2,0,0,0,1,1,6.0,857,KEDCO,Delta,ussd,0
TXN0019843,21339,11,3,0,0,0,1,0,1.9,254,EKEDC,Rivers,web,0
TXN0019844,24603,19,2,0,0,0,1,0,4.0,1614,JEDC,Abuja,pos,0
TXN0019845,6536,18,3,0,0,0,2,1,7.9,1246,KAEDCO,Edo,pos,0
TXN0019846,13567,19,1,0,0,0,2,1,9.8,1945,IKEDC,Rivers,pos,0
TXN0019847,20920,15,1,0,0,0,1,0,7.8,155,AEDC,Rivers,mobile_app,0
TXN0019848,7008,16,3,0,0,0,2,1,2.2,1040,BEDC,Edo,mobile_app,0
TXN0019849,8862,18,1,1,0,0,2,0,13.5,759,EEDC,Kaduna,mobile_app,0
TXN0019850,23150,21,1,0,0,0,2,0,13.5,527,YEDC,Abuja,ussd,0
TXN0019851,17674,18,3,0,1,0,1,1,7.2,117,AEDC,Borno,mobile_app,0
TXN0019852,15089,16,3,1,1,0,1,1,0.7,724,KAEDCO,Imo,ussd,0
TXN0019853,11955,13,1,0,0,0,2,0,14.5,234,EEDC,Imo,agent,0
TXN0019854,1144,19,3,1,0,0,1,0,8.8,636,EEDC,Delta,web,0
TXN0019855,15606,21,3,0,0,0,2,0,0.4,688,KAEDCO,Edo,web,0
TXN0019856,22407,12,1,0,0,0,2,0,10.1,1646,BEDC,Borno,mobile_app,0
TXN0019857,10561,8,3,1,0,0,1,1,7.2,1344,YEDC,Kaduna,mobile_app,0
TXN0019858,3311,8,1,1,0,0,2,1,6.1,1586,AEDC,Edo,pos,0
TXN0019859,16108,17,2,1,0,0,1,0,1.8,1300,KAEDCO,Borno,web,0
TXN0019860,18691,17,2,1,0,0,1,1,3.3,1237,KAEDCO,Borno,web,0
TXN0019861,17257,13,3,1,0,0,2,0,8.2,1169,AEDC,Rivers,web,0
TXN0019862,22459,11,1,0,0,0,1,0,7.0,318,AEDC,Enugu,web,0
TXN0019863,4976,21,2,0,0,0,2,0,8.1,1138,KEDCO,Imo,web,0
TXN0019864,8209,9,2,0,0,0,1,1,8.9,696,EEDC,Abuja,mobile_app,0
TXN0019865,18158,10,2,0,0,0,1,0,5.5,1848,KAEDCO,Edo,ussd,0
TXN0019866,6945,14,3,0,0,0,1,1,8.5,159,IBEDC,Abuja,mobile_app,0
TXN0019867,24649,15,2,0,0,0,2,0,10.7,1264,EEDC,Abuja,web,0
TXN0019868,2778,13,3,0,0,0,1,1,10.2,1443,EKEDC,Delta,ussd,0
TXN0019869,13742,7,3,0,0,0,2,1,9.6,947,BEDC,Delta,pos,0
TXN0019870,5948,8,3,0,0,0,2,0,7.7,1529,BEDC,Edo,web,0
TXN0019871,15347,11,2,0,0,0,2,0,14.7,1401,BEDC,Delta,agent,0
TXN0019872,4319,11,3,0,0,0,2,0,5.4,1163,KEDCO,Rivers,mobile_app,0
TXN0019873,13073,8,3,0,0,0,2,0,4.5,1693,KAEDCO,Rivers,web,0
TXN0019874,9680,19,2,0,0,0,1,0,5.0,422,KAEDCO,Kano,pos,0
TXN0019875,20334,10,1,0,0,0,2,0,4.2,1204,KAEDCO,Rivers,agent,0
TXN0019876,2618,12,3,0,0,0,2,1,0.9,1979,EEDC,Rivers,web,0
TXN0019877,18169,16,1,0,0,0,2,1,7.9,1271,YEDC,Lagos,ussd,0
TXN0019878,18911,12,2,1,0,0,2,1,6.9,321,BEDC,Borno,web,0
TXN0019879,14752,20,2,1,0,0,2,1,12.0,1821,YEDC,Oyo,pos,0
TXN0019880,11416,12,2,1,1,0,2,0,12.7,896,IKEDC,Enugu,mobile_app,0
TXN0019881,19776,13,1,0,0,0,1,1,5.7,420,EKEDC,Rivers,pos,0
TXN0019882,7787,14,3,0,0,0,2,0,10.6,1018,KAEDCO,Oyo,web,0
TXN0019883,14415,11,2,0,0,0,1,1,13.5,260,JEDC,Delta,agent,0
TXN0019884,15491,10,3,1,0,0,2,0,1.8,875,IKEDC,Edo,mobile_app,0
TXN0019885,8269,20,3,0,0,0,1,0,0.0,402,JEDC,Enugu,mobile_app,0
TXN0019886,2177,7,2,0,0,0,2,1,4.0,1163,KEDCO,Borno,mobile_app,0
TXN0019887,11749,17,2,1,0,0,2,1,7.6,1989,YEDC,Imo,ussd,0
TXN0019888,9713,20,3,1,0,0,1,0,2.2,752,KAEDCO,Lagos,web,0
TXN0019889,18247,8,1,1,0,0,1,0,14.5,840,JEDC,Imo,web,0
TXN0019890,5966,19,1,1,0,0,1,0,0.1,272,PHEDC,Borno,web,0
TXN0019891,15065,18,1,1,0,0,1,1,9.1,1106,PHEDC,Kaduna,agent,0
TXN0019892,24581,18,3,0,0,0,1,1,7.3,1579,PHEDC,Imo,mobile_app,0
TXN0019893,15377,8,3,0,0,0,2,0,5.5,393,EEDC,Edo,agent,0
TXN0019894,9488,16,2,0,0,0,2,0,3.8,1401,AEDC,Kaduna,ussd,0
TXN0019895,10624,18,2,0,0,0,1,0,1.5,1156,BEDC,Lagos,pos,0
TXN0019896,1384,20,3,0,0,0,2,1,5.3,745,YEDC,Borno,pos,0
TXN0019897,9860,15,3,1,0,0,2,0,8.6,307,YEDC,Kano,ussd,0
TXN0019898,17975,20,1,1,0,0,2,0,2.5,1523,KEDCO,Abuja,web,0
TXN0019899,17218,18,1,0,0,0,2,1,5.7,1193,EKEDC,Borno,mobile_app,0
TXN0019900,11621,8,3,0,0,0,1,1,12.1,270,BEDC,Rivers,web,0
TXN0019901,16550,15,1,0,1,0,2,1,5.5,1049,IKEDC,Enugu,agent,0
TXN0019902,17030,9,2,0,0,0,1,0,3.4,1441,YEDC,Delta,web,0
TXN0019903,2777,13,3,0,0,0,1,1,15.0,1435,PHEDC,Delta,ussd,0
TXN0019904,15357,20,3,0,0,0,1,0,4.9,1878,YEDC,Edo,web,0
TXN0019905,2193,12,2,1,0,0,1,0,1.1,754,KAEDCO,Abuja,agent,0
TXN0019906,22748,11,2,1,0,0,2,1,2.1,1808,JEDC,Edo,web,0
TXN0019907,21457,16,3,0,0,0,2,0,3.5,181,PHEDC,Oyo,mobile_app,0
TXN0019908,143403,2,14,0,1,1,5,7,341.9,11,PHEDC,Delta,web,1
TXN0019909,22789,8,2,0,0,0,2,0,9.8,1837,BEDC,Abuja,pos,0
TXN0019910,558,12,2,0,0,0,1,0,6.2,944,EEDC,Rivers,agent,0
TXN0019911,21497,16,3,1,0,0,1,1,4.0,966,JEDC,Lagos,web,0
TXN0019912,7521,17,2,0,0,0,1,0,13.3,476,AEDC,Enugu,mobile_app,0
TXN0019913,701,19,2,0,1,0,1,1,12.1,1193,KAEDCO,Lagos,pos,0
TXN0019914,9325,17,1,0,0,0,2,0,12.9,1412,PHEDC,Borno,agent,0
TXN0019915,14852,16,2,1,0,0,2,1,3.1,1566,PHEDC,Imo,ussd,0
TXN0019916,17446,18,3,0,1,0,1,1,1.8,1247,KAEDCO,Edo,mobile_app,0
TXN0019917,17753,8,1,0,0,0,2,0,10.0,1899,EKEDC,Abuja,ussd,0
TXN0019918,8289,20,2,0,0,0,1,1,8.9,989,PHEDC,Delta,mobile_app,0
TXN0019919,3532,21,2,0,0,0,2,1,12.5,554,KEDCO,Edo,pos,0
TXN0019920,12748,19,2,0,0,0,2,0,5.6,480,EKEDC,Lagos,mobile_app,0
TXN0019921,23469,15,3,0,1,0,1,0,14.5,535,YEDC,Kano,web,0
TXN0019922,7977,8,3,1,0,0,2,1,1.7,1089,IKEDC,Edo,ussd,0
TXN0019923,23359,16,1,1,0,0,2,1,6.2,336,EEDC,Kaduna,web,0
TXN0019924,87759,1,9,1,0,0,11,3,153.3,34,JEDC,Edo,mobile_app,1
TXN0019925,4005,13,2,1,0,0,2,1,4.9,1083,BEDC,Lagos,mobile_app,0
TXN0019926,10434,17,1,0,0,0,1,0,2.6,159,EEDC,Enugu,web,0
TXN0019927,20684,20,2,0,1,0,1,1,14.7,1791,PHEDC,Kaduna,mobile_app,0
TXN0019928,12052,9,3,0,0,0,2,0,1.2,1081,IBEDC,Edo,agent,0
TXN0019929,15504,19,2,0,0,0,2,0,5.5,1096,EKEDC,Abuja,pos,0
TXN0019930,11022,10,1,1,1,0,2,0,0.6,1142,JEDC,Delta,web,0
TXN0019931,10525,16,3,0,0,0,1,0,5.5,1736,AEDC,Delta,mobile_app,0
TXN0019932,14427,19,1,1,0,0,1,0,12.9,769,IBEDC,Kano,web,0
TXN0019933,23805,7,3,0,0,0,2,1,1.3,1333,KAEDCO,Rivers,mobile_app,0
TXN0019934,84938,23,11,1,1,0,12,6,222.5,13,KAEDCO,Abuja,mobile_app,1
TXN0019935,13228,11,1,0,0,0,1,0,9.5,988,BEDC,Abuja,web,0
TXN0019936,22000,12,2,0,0,0,2,0,5.8,1288,IBEDC,Enugu,web,0
TXN0019937,16188,21,2,0,0,0,2,1,0.6,630,PHEDC,Imo,ussd,0
TXN0019938,15858,8,2,0,0,0,1,0,12.0,1444,KEDCO,Delta,mobile_app,0
TXN0019939,14057,7,1,0,0,0,2,1,5.5,1478,JEDC,Edo,pos,0
TXN0019940,1513,21,2,0,0,0,1,0,14.2,478,EKEDC,Oyo,mobile_app,0
TXN0019941,268263,22,24,1,1,1,4,5,146.8,21,EEDC,Oyo,mobile_app,1
TXN0019942,22181,17,1,0,0,0,2,1,1.8,589,KAEDCO,Enugu,web,0
TXN0019943,22517,21,3,1,0,0,2,0,7.3,312,EKEDC,Delta,web,0
TXN0019944,13406,14,2,0,0,0,1,1,14.0,841,KEDCO,Oyo,pos,0
TXN0019945,23493,11,3,1,0,0,1,1,3.5,370,YEDC,Edo,web,0
TXN0019946,23689,20,1,0,0,0,2,1,10.8,1153,BEDC,Delta,mobile_app,0
TXN0019947,1710,10,2,1,0,0,1,1,4.3,533,YEDC,Lagos,web,0
TXN0019948,1684,17,1,1,0,0,1,0,8.6,1665,EKEDC,Kaduna,mobile_app,0
TXN0019949,21632,13,2,0,0,0,1,1,11.5,897,IBEDC,Oyo,ussd,0
TXN0019950,23869,21,2,0,0,0,1,1,9.9,1830,KEDCO,Abuja,mobile_app,0
TXN0019951,19563,18,2,1,0,0,1,0,0.6,1156,EEDC,Rivers,mobile_app,0
TXN0019952,1103,14,2,0,0,0,1,1,9.1,1153,BEDC,Lagos,web,0
TXN0019953,5013,14,2,0,0,0,1,1,5.4,214,KEDCO,Oyo,agent,0
TXN0019954,23770,18,2,0,0,0,2,0,5.2,1666,AEDC,Borno,mobile_app,0
TXN0019955,21499,10,3,1,0,0,2,0,12.7,963,AEDC,Delta,web,0
TXN0019956,2247,13,2,0,1,0,2,0,11.8,1645,BEDC,Enugu,web,0
TXN0019957,15930,13,3,1,1,0,1,0,1.8,354,AEDC,Enugu,ussd,0
TXN0019958,294023,4,14,0,0,1,6,7,424.0,18,YEDC,Enugu,pos,1
TXN0019959,4992,11,3,0,0,0,2,1,7.1,745,PHEDC,Abuja,pos,0
TXN0019960,9136,18,1,0,0,0,2,1,1.9,810,BEDC,Abuja,ussd,0
TXN0019961,17258,14,2,1,0,0,2,0,6.1,1763,EEDC,Lagos,agent,0
TXN0019962,110425,22,21,1,0,1,4,3,153.1,19,KAEDCO,Enugu,pos,1
TXN0019963,3891,18,2,1,1,0,1,1,11.6,1982,JEDC,Edo,web,0
TXN0019964,11987,21,3,0,0,0,1,0,4.3,343,BEDC,Delta,mobile_app,0
TXN0019965,2741,18,3,0,0,0,1,1,3.4,1294,AEDC,Imo,mobile_app,0
TXN0019966,8886,12,2,1,1,0,2,1,13.7,261,IBEDC,Kaduna,mobile_app,0
TXN0019967,5241,17,1,1,1,0,2,0,3.6,926,PHEDC,Oyo,web,0
TXN0019968,22812,18,2,1,0,0,1,0,8.8,1927,JEDC,Enugu,agent,0
TXN0019969,23764,11,3,0,0,0,1,1,3.8,1034,KEDCO,Kaduna,mobile_app,0
TXN0019970,20071,13,1,0,0,0,1,0,4.2,109,BEDC,Imo,mobile_app,0
TXN0019971,13311,12,1,0,0,0,2,0,1.6,205,IKEDC,Rivers,agent,0
TXN0019972,20327,17,3,0,0,0,2,0,10.0,1365,JEDC,Rivers,web,0
TXN0019973,11366,20,2,0,0,0,1,0,14.5,828,EEDC,Imo,mobile_app,0
TXN0019974,16446,11,3,0,0,0,1,1,11.9,849,EEDC,Kano,ussd,0
TXN0019975,15526,18,3,1,0,0,2,1,6.1,973,IBEDC,Abuja,agent,0
TXN0019976,4898,15,3,0,0,0,2,1,5.2,1326,IBEDC,Oyo,mobile_app,0
TXN0019977,13885,15,1,1,0,0,2,0,4.8,1514,JEDC,Enugu,ussd,0
TXN0019978,6051,11,1,1,0,0,2,0,6.3,310,KEDCO,Rivers,web,0
TXN0019979,770,9,2,0,0,0,2,1,1.3,299,EKEDC,Abuja,mobile_app,0
TXN0019980,9860,18,2,0,0,0,1,1,13.8,587,JEDC,Delta,agent,0
TXN0019981,645,18,3,0,0,0,1,0,6.1,977,EEDC,Edo,mobile_app,0
TXN0019982,20279,17,1,1,0,0,2,1,6.5,1632,YEDC,Abuja,agent,0
TXN0019983,4423,15,1,0,0,0,1,1,5.4,548,YEDC,Imo,pos,0
TXN0019984,12136,17,1,0,0,0,2,0,4.1,1103,EEDC,Rivers,web,0
TXN0019985,1371,16,1,0,0,0,2,1,3.2,816,KAEDCO,Delta,agent,0
TXN0019986,5593,20,3,0,0,0,2,1,2.9,1165,EEDC,Imo,mobile_app,0
TXN0019987,5122,9,2,0,0,0,2,1,6.9,926,BEDC,Borno,mobile_app,0
TXN0019988,10954,13,1,0,0,0,1,1,0.0,160,PHEDC,Rivers,agent,0
TXN0019989,13987,13,3,0,0,0,2,0,8.0,542,EEDC,Abuja,web,0
TXN0019990,24594,9,1,0,0,0,1,1,7.4,907,JEDC,Delta,agent,0
TXN0019991,12834,18,2,1,0,0,2,1,3.7,968,EKEDC,Abuja,agent,0
TXN0019992,17358,20,2,0,0,0,1,0,0.8,1165,JEDC,Edo,mobile_app,0
TXN0019993,21964,7,1,1,0,0,2,1,1.5,1292,PHEDC,Rivers,mobile_app,0
TXN0019994,14555,17,2,0,0,0,2,0,9.6,1264,BEDC,Imo,ussd,0
TXN0019995,10311,16,2,0,0,0,1,1,12.7,568,IKEDC,Borno,ussd,0
TXN0019996,9229,14,3,1,0,0,2,0,10.9,551,BEDC,Oyo,web,0
TXN0019997,9103,21,3,0,0,0,2,0,13.0,1196,YEDC,Borno,web,0
TXN0019998,2668,15,1,0,1,0,2,0,7.7,334,YEDC,Abuja,mobile_app,0
TXN0019999,8005,16,1,0,0,0,2,1,8.3,385,IBEDC,Lagos,pos,0
TXN0020000,9587,13,3,0,1,0,2,1,4.0,1761,EEDC,Oyo,web,0
TXN0020001,17199,15,3,0,0,0,2,0,5.9,1011,KEDCO,Delta,web,0
TXN0020002,21199,12,3,1,0,0,1,0,13.9,1144,IBEDC,Abuja,agent,0
TXN0020003,6499,19,1,0,1,0,1,1,6.9,1073,YEDC,Kaduna,mobile_app,0
TXN0020004,2209,21,2,0,0,0,2,0,5.6,1376,AEDC,Oyo,ussd,0
TXN0020005,24006,18,3,1,0,0,2,0,0.4,1535,BEDC,Kaduna,agent,0
TXN0020006,14293,18,2,0,0,0,2,1,8.9,798,JEDC,Imo,mobile_app,0
TXN0020007,3032,14,3,0,0,0,2,0,1.8,1350,AEDC,Kaduna,web,0
TXN0020008,13357,8,2,0,0,0,1,0,1.6,1519,KEDCO,Abuja,mobile_app,0
TXN0020009,16885,19,1,0,1,0,1,1,0.7,750,EKEDC,Borno,web,0
TXN0020010,4087,10,2,1,0,0,1,1,0.8,1043,PHEDC,Borno,pos,0
TXN0020011,213172,3,9,1,0,1,10,4,250.2,20,BEDC,Rivers,web,1
TXN0020012,13346,9,3,1,0,0,1,1,3.3,125,EEDC,Enugu,mobile_app,0
TXN0020013,5471,19,1,1,1,0,2,1,9.8,1758,PHEDC,Oyo,agent,0
TXN0020014,18954,7,3,0,0,0,2,1,7.2,1097,JEDC,Borno,web,0
TXN0020015,5612,12,3,0,0,0,2,0,14.1,1322,IBEDC,Rivers,pos,0
TXN0020016,20869,9,3,0,0,0,2,0,12.5,1453,YEDC,Kaduna,pos,0
TXN0020017,15551,16,3,1,0,0,2,1,6.3,1669,EKEDC,Kano,pos,0
TXN0020018,20091,10,3,0,0,0,2,0,10.2,1127,IKEDC,Kaduna,mobile_app,0
TXN0020019,179887,22,25,0,1,0,3,7,74.3,52,KAEDCO,Kano,agent,1
TXN0020020,4990,8,2,0,1,0,2,0,8.4,491,IBEDC,Imo,mobile_app,0
TXN0020021,935,16,2,0,0,0,2,1,5.9,125,BEDC,Abuja,web,0
TXN0020022,12812,19,2,0,0,0,1,0,9.6,1432,EEDC,Rivers,ussd,0
TXN0020023,16314,19,3,0,0,0,2,1,4.1,663,PHEDC,Rivers,web,0
TXN0020024,22715,21,3,0,0,0,1,1,8.7,1548,EEDC,Borno,web,0
TXN0020025,3973,7,2,0,1,0,2,0,10.7,1946,IKEDC,Oyo,ussd,0
TXN0020026,8463,21,3,0,0,0,2,0,7.5,827,AEDC,Kano,mobile_app,0
TXN0020027,21364,9,1,0,0,0,1,1,5.1,1411,EEDC,Rivers,web,0
TXN0020028,8583,7,2,1,0,0,1,0,4.3,1446,KAEDCO,Rivers,mobile_app,0
TXN0020029,24575,15,3,0,0,0,1,0,7.6,860,IBEDC,Kaduna,agent,0
TXN0020030,4707,7,3,1,0,0,1,1,0.4,412,KEDCO,Kano,mobile_app,0
TXN0020031,19637,15,2,1,0,0,1,1,4.5,1619,YEDC,Borno,ussd,0
TXN0020032,3733,20,3,0,0,0,2,0,6.5,645,JEDC,Abuja,mobile_app,0
TXN0020033,24381,21,3,0,0,0,2,0,13.6,462,AEDC,Abuja,web,0
TXN0020034,22271,12,3,0,0,0,2,1,8.5,1215,KEDCO,Rivers,web,0
TXN0020035,11458,19,1,0,0,0,1,1,10.7,1302,BEDC,Abuja,web,0
TXN0020036,9447,15,3,0,0,0,1,0,14.0,446,EKEDC,Edo,agent,0
TXN0020037,17683,17,3,0,0,0,1,1,2.6,972,KEDCO,Lagos,web,0
TXN0020038,13698,8,2,0,0,0,1,0,14.8,646,EEDC,Edo,web,0
TXN0020039,2516,10,1,0,0,0,2,1,12.0,153,EEDC,Lagos,ussd,0
TXN0020040,15820,16,1,0,0,0,1,1,14.8,1137,PHEDC,Delta,mobile_app,0
TXN0020041,1788,17,2,0,1,0,1,1,8.2,1412,EKEDC,Lagos,mobile_app,0
TXN0020042,23620,14,3,1,1,0,1,1,5.0,1295,KAEDCO,Oyo,web,0
TXN0020043,23921,7,2,1,0,0,2,0,1.0,150,PHEDC,Borno,web,0
TXN0020044,238621,3,9,1,0,1,12,3,76.9,1,EKEDC,Kaduna,agent,1
TXN0020045,23897,17,2,0,0,0,2,0,7.2,1849,IBEDC,Kaduna,agent,0
TXN0020046,17343,8,3,1,1,0,2,0,3.1,233,PHEDC,Imo,mobile_app,0
TXN0020047,16766,10,1,1,0,0,1,0,14.4,1190,KEDCO,Kano,mobile_app,0
TXN0020048,18693,17,2,0,0,0,1,1,14.7,1760,PHEDC,Borno,web,0
